split_A,image_A,split_B,image_B,hamming_distance
train,01020.jpg,test,01499.jpg,0
train,01020.jpg,test,01500.jpg,0
train,01020.jpg,test,01501.jpg,0
train,01021.jpg,val,00504.jpg,0
train,01021.jpg,val,00505.jpg,0
train,01021.jpg,val,00506.jpg,0
train,01021.jpg,val,00507.jpg,0
train,01021.jpg,val,00508.jpg,0
train,01021.jpg,val,00509.jpg,0
train,01021.jpg,val,00510.jpg,0
train,01021.jpg,val,00511.jpg,0
train,01021.jpg,val,00512.jpg,0
train,01021.jpg,val,00515.jpg,0
train,01021.jpg,test,00402.jpg,0
train,01021.jpg,test,00403.jpg,0
train,01021.jpg,test,01499.jpg,0
train,01021.jpg,test,01500.jpg,0
train,01021.jpg,test,01501.jpg,0
train,01022.jpg,val,00504.jpg,0
train,01022.jpg,val,00505.jpg,0
train,01022.jpg,val,00506.jpg,0
train,01022.jpg,val,00507.jpg,0
train,01022.jpg,val,00508.jpg,0
train,01022.jpg,val,00509.jpg,0
train,01022.jpg,val,00510.jpg,0
train,01022.jpg,val,00511.jpg,0
train,01022.jpg,val,00512.jpg,0
train,01022.jpg,val,00515.jpg,0
train,01022.jpg,test,00402.jpg,0
train,01022.jpg,test,00403.jpg,0
train,01022.jpg,test,01499.jpg,0
train,01022.jpg,test,01500.jpg,0
train,01022.jpg,test,01501.jpg,0
train,01023.jpg,val,00504.jpg,0
train,01023.jpg,val,00505.jpg,0
train,01023.jpg,val,00506.jpg,0
train,01023.jpg,val,00507.jpg,0
train,01023.jpg,val,00508.jpg,0
train,01023.jpg,val,00509.jpg,0
train,01023.jpg,val,00510.jpg,0
train,01023.jpg,val,00511.jpg,0
train,01023.jpg,val,00512.jpg,0
train,01023.jpg,val,00515.jpg,0
train,01023.jpg,test,00402.jpg,0
train,01023.jpg,test,00403.jpg,0
train,01023.jpg,test,01499.jpg,0
train,01023.jpg,test,01500.jpg,0
train,01023.jpg,test,01501.jpg,0
train,01024.jpg,val,00504.jpg,0
train,01024.jpg,val,00505.jpg,0
train,01024.jpg,val,00506.jpg,0
train,01024.jpg,val,00507.jpg,0
train,01024.jpg,val,00508.jpg,0
train,01024.jpg,val,00509.jpg,0
train,01024.jpg,val,00510.jpg,0
train,01024.jpg,val,00511.jpg,0
train,01024.jpg,val,00512.jpg,0
train,01024.jpg,val,00515.jpg,0
train,01024.jpg,test,00402.jpg,0
train,01024.jpg,test,00403.jpg,0
train,01024.jpg,test,01499.jpg,0
train,01024.jpg,test,01500.jpg,0
train,01024.jpg,test,01501.jpg,0
train,01025.jpg,val,00513.jpg,0
train,01025.jpg,val,00514.jpg,0
train,01025.jpg,val,00516.jpg,0
train,01025.jpg,test,01502.jpg,0
train,01026.jpg,val,00513.jpg,0
train,01026.jpg,val,00514.jpg,0
train,01026.jpg,val,00516.jpg,0
train,01026.jpg,test,01502.jpg,0
train,01027.jpg,val,00513.jpg,0
train,01027.jpg,val,00514.jpg,0
train,01027.jpg,val,00516.jpg,0
train,01027.jpg,test,01502.jpg,0
train,01028.jpg,val,00513.jpg,0
train,01028.jpg,val,00514.jpg,0
train,01028.jpg,val,00516.jpg,0
train,01028.jpg,test,01502.jpg,0
train,01029.jpg,val,00504.jpg,0
train,01029.jpg,val,00505.jpg,0
train,01029.jpg,val,00506.jpg,0
train,01029.jpg,val,00507.jpg,0
train,01029.jpg,val,00508.jpg,0
train,01029.jpg,val,00509.jpg,0
train,01029.jpg,val,00510.jpg,0
train,01029.jpg,val,00511.jpg,0
train,01029.jpg,val,00512.jpg,0
train,01029.jpg,val,00515.jpg,0
train,01029.jpg,test,00402.jpg,0
train,01029.jpg,test,00403.jpg,0
train,01029.jpg,test,01499.jpg,0
train,01029.jpg,test,01500.jpg,0
train,01029.jpg,test,01501.jpg,0
train,01030.jpg,val,00513.jpg,0
train,01030.jpg,val,00514.jpg,0
train,01030.jpg,val,00516.jpg,0
train,01030.jpg,test,01502.jpg,0
train,01035.jpg,val,00518.jpg,0
train,01035.jpg,val,00523.jpg,0
train,01035.jpg,val,00524.jpg,0
train,01035.jpg,val,00528.jpg,0
train,01035.jpg,val,00529.jpg,0
train,01035.jpg,val,00532.jpg,0
train,01035.jpg,test,00404.jpg,0
train,01035.jpg,test,00405.jpg,0
train,01035.jpg,test,01503.jpg,0
train,01035.jpg,test,01504.jpg,0
train,01036.jpg,val,00522.jpg,0
train,01036.jpg,val,00537.jpg,0
train,01036.jpg,test,00410.jpg,0
train,01036.jpg,test,01510.jpg,0
train,01037.jpg,val,00518.jpg,0
train,01037.jpg,val,00523.jpg,0
train,01037.jpg,val,00524.jpg,0
train,01037.jpg,val,00528.jpg,0
train,01037.jpg,val,00529.jpg,0
train,01037.jpg,val,00532.jpg,0
train,01037.jpg,test,00404.jpg,0
train,01037.jpg,test,00405.jpg,0
train,01037.jpg,test,01503.jpg,0
train,01037.jpg,test,01504.jpg,0
train,01038.jpg,val,00520.jpg,0
train,01039.jpg,val,00518.jpg,0
train,01039.jpg,val,00523.jpg,0
train,01039.jpg,val,00524.jpg,0
train,01039.jpg,val,00528.jpg,0
train,01039.jpg,val,00529.jpg,0
train,01039.jpg,val,00532.jpg,0
train,01039.jpg,test,00404.jpg,0
train,01039.jpg,test,00405.jpg,0
train,01039.jpg,test,01503.jpg,0
train,01039.jpg,test,01504.jpg,0
train,01041.jpg,val,00520.jpg,0
train,01043.jpg,val,00518.jpg,0
train,01043.jpg,val,00523.jpg,0
train,01043.jpg,val,00524.jpg,0
train,01043.jpg,val,00528.jpg,0
train,01043.jpg,val,00529.jpg,0
train,01043.jpg,val,00532.jpg,0
train,01043.jpg,test,00404.jpg,0
train,01043.jpg,test,00405.jpg,0
train,01043.jpg,test,01503.jpg,0
train,01043.jpg,test,01504.jpg,0
train,01044.jpg,val,00520.jpg,0
train,01046.jpg,val,00518.jpg,0
train,01046.jpg,val,00523.jpg,0
train,01046.jpg,val,00524.jpg,0
train,01046.jpg,val,00528.jpg,0
train,01046.jpg,val,00529.jpg,0
train,01046.jpg,val,00532.jpg,0
train,01046.jpg,test,00404.jpg,0
train,01046.jpg,test,00405.jpg,0
train,01046.jpg,test,01503.jpg,0
train,01046.jpg,test,01504.jpg,0
train,01047.jpg,val,00519.jpg,0
train,01051.jpg,val,00527.jpg,0
train,01051.jpg,val,00530.jpg,0
train,01051.jpg,test,01507.jpg,0
train,01052.jpg,val,00527.jpg,0
train,01052.jpg,val,00530.jpg,0
train,01052.jpg,test,01507.jpg,0
train,01053.jpg,val,00527.jpg,0
train,01053.jpg,val,00530.jpg,0
train,01053.jpg,test,01507.jpg,0
train,01055.jpg,val,00518.jpg,0
train,01055.jpg,val,00523.jpg,0
train,01055.jpg,val,00524.jpg,0
train,01055.jpg,val,00528.jpg,0
train,01055.jpg,val,00529.jpg,0
train,01055.jpg,val,00532.jpg,0
train,01055.jpg,test,00404.jpg,0
train,01055.jpg,test,00405.jpg,0
train,01055.jpg,test,01503.jpg,0
train,01055.jpg,test,01504.jpg,0
train,01056.jpg,val,00518.jpg,0
train,01056.jpg,val,00523.jpg,0
train,01056.jpg,val,00524.jpg,0
train,01056.jpg,val,00528.jpg,0
train,01056.jpg,val,00529.jpg,0
train,01056.jpg,val,00532.jpg,0
train,01056.jpg,test,00404.jpg,0
train,01056.jpg,test,00405.jpg,0
train,01056.jpg,test,01503.jpg,0
train,01056.jpg,test,01504.jpg,0
train,01057.jpg,val,00518.jpg,0
train,01057.jpg,val,00523.jpg,0
train,01057.jpg,val,00524.jpg,0
train,01057.jpg,val,00528.jpg,0
train,01057.jpg,val,00529.jpg,0
train,01057.jpg,val,00532.jpg,0
train,01057.jpg,test,00404.jpg,0
train,01057.jpg,test,00405.jpg,0
train,01057.jpg,test,01503.jpg,0
train,01057.jpg,test,01504.jpg,0
train,01058.jpg,val,00531.jpg,0
train,01059.jpg,val,00527.jpg,0
train,01059.jpg,val,00530.jpg,0
train,01059.jpg,test,01507.jpg,0
train,01060.jpg,val,00527.jpg,0
train,01060.jpg,val,00530.jpg,0
train,01060.jpg,test,01507.jpg,0
train,01061.jpg,val,00531.jpg,0
train,01062.jpg,val,00518.jpg,0
train,01062.jpg,val,00523.jpg,0
train,01062.jpg,val,00524.jpg,0
train,01062.jpg,val,00528.jpg,0
train,01062.jpg,val,00529.jpg,0
train,01062.jpg,val,00532.jpg,0
train,01062.jpg,test,00404.jpg,0
train,01062.jpg,test,00405.jpg,0
train,01062.jpg,test,01503.jpg,0
train,01062.jpg,test,01504.jpg,0
train,01063.jpg,val,00518.jpg,0
train,01063.jpg,val,00523.jpg,0
train,01063.jpg,val,00524.jpg,0
train,01063.jpg,val,00528.jpg,0
train,01063.jpg,val,00529.jpg,0
train,01063.jpg,val,00532.jpg,0
train,01063.jpg,test,00404.jpg,0
train,01063.jpg,test,00405.jpg,0
train,01063.jpg,test,01503.jpg,0
train,01063.jpg,test,01504.jpg,0
train,01064.jpg,val,00518.jpg,0
train,01064.jpg,val,00523.jpg,0
train,01064.jpg,val,00524.jpg,0
train,01064.jpg,val,00528.jpg,0
train,01064.jpg,val,00529.jpg,0
train,01064.jpg,val,00532.jpg,0
train,01064.jpg,test,00404.jpg,0
train,01064.jpg,test,00405.jpg,0
train,01064.jpg,test,01503.jpg,0
train,01064.jpg,test,01504.jpg,0
train,01065.jpg,val,00520.jpg,0
train,01066.jpg,val,00522.jpg,0
train,01066.jpg,val,00537.jpg,0
train,01066.jpg,test,00410.jpg,0
train,01066.jpg,test,01510.jpg,0
train,01067.jpg,val,00534.jpg,0
train,01068.jpg,test,00408.jpg,0
train,01068.jpg,test,01508.jpg,0
train,01069.jpg,val,00535.jpg,0
train,01074.jpg,val,00522.jpg,0
train,01074.jpg,val,00537.jpg,0
train,01074.jpg,test,00410.jpg,0
train,01074.jpg,test,01510.jpg,0
train,01077.jpg,val,00541.jpg,0
train,01077.jpg,val,00545.jpg,0
train,01077.jpg,val,00546.jpg,0
train,01077.jpg,val,00547.jpg,0
train,01077.jpg,val,00548.jpg,0
train,01077.jpg,val,00549.jpg,0
train,01077.jpg,test,00420.jpg,0
train,01077.jpg,test,00422.jpg,0
train,01077.jpg,test,01512.jpg,0
train,01077.jpg,test,01514.jpg,0
train,01077.jpg,test,01515.jpg,0
train,01078.jpg,val,00543.jpg,0
train,01078.jpg,test,00419.jpg,0
train,01078.jpg,test,01511.jpg,0
train,01079.jpg,val,00542.jpg,0
train,01080.jpg,val,00542.jpg,0
train,01081.jpg,val,00542.jpg,0
train,01082.jpg,val,00542.jpg,0
train,01083.jpg,test,00421.jpg,0
train,01083.jpg,test,01513.jpg,0
train,01084.jpg,val,00543.jpg,0
train,01084.jpg,test,00419.jpg,0
train,01084.jpg,test,01511.jpg,0
train,01085.jpg,val,00543.jpg,0
train,01085.jpg,test,00419.jpg,0
train,01085.jpg,test,01511.jpg,0
train,01086.jpg,val,00543.jpg,0
train,01086.jpg,test,00419.jpg,0
train,01086.jpg,test,01511.jpg,0
train,01088.jpg,val,00541.jpg,0
train,01088.jpg,val,00545.jpg,0
train,01088.jpg,val,00546.jpg,0
train,01088.jpg,val,00547.jpg,0
train,01088.jpg,val,00548.jpg,0
train,01088.jpg,val,00549.jpg,0
train,01088.jpg,test,00420.jpg,0
train,01088.jpg,test,00422.jpg,0
train,01088.jpg,test,01512.jpg,0
train,01088.jpg,test,01514.jpg,0
train,01088.jpg,test,01515.jpg,0
train,01090.jpg,val,00541.jpg,0
train,01090.jpg,val,00545.jpg,0
train,01090.jpg,val,00546.jpg,0
train,01090.jpg,val,00547.jpg,0
train,01090.jpg,val,00548.jpg,0
train,01090.jpg,val,00549.jpg,0
train,01090.jpg,test,00420.jpg,0
train,01090.jpg,test,00422.jpg,0
train,01090.jpg,test,01512.jpg,0
train,01090.jpg,test,01514.jpg,0
train,01090.jpg,test,01515.jpg,0
train,01091.jpg,val,00541.jpg,0
train,01091.jpg,val,00545.jpg,0
train,01091.jpg,val,00546.jpg,0
train,01091.jpg,val,00547.jpg,0
train,01091.jpg,val,00548.jpg,0
train,01091.jpg,val,00549.jpg,0
train,01091.jpg,test,00420.jpg,0
train,01091.jpg,test,00422.jpg,0
train,01091.jpg,test,01512.jpg,0
train,01091.jpg,test,01514.jpg,0
train,01091.jpg,test,01515.jpg,0
train,01092.jpg,val,00541.jpg,0
train,01092.jpg,val,00545.jpg,0
train,01092.jpg,val,00546.jpg,0
train,01092.jpg,val,00547.jpg,0
train,01092.jpg,val,00548.jpg,0
train,01092.jpg,val,00549.jpg,0
train,01092.jpg,test,00420.jpg,0
train,01092.jpg,test,00422.jpg,0
train,01092.jpg,test,01512.jpg,0
train,01092.jpg,test,01514.jpg,0
train,01092.jpg,test,01515.jpg,0
train,01093.jpg,val,00541.jpg,0
train,01093.jpg,val,00545.jpg,0
train,01093.jpg,val,00546.jpg,0
train,01093.jpg,val,00547.jpg,0
train,01093.jpg,val,00548.jpg,0
train,01093.jpg,val,00549.jpg,0
train,01093.jpg,test,00420.jpg,0
train,01093.jpg,test,00422.jpg,0
train,01093.jpg,test,01512.jpg,0
train,01093.jpg,test,01514.jpg,0
train,01093.jpg,test,01515.jpg,0
train,01095.jpg,val,00541.jpg,0
train,01095.jpg,val,00545.jpg,0
train,01095.jpg,val,00546.jpg,0
train,01095.jpg,val,00547.jpg,0
train,01095.jpg,val,00548.jpg,0
train,01095.jpg,val,00549.jpg,0
train,01095.jpg,test,00420.jpg,0
train,01095.jpg,test,00422.jpg,0
train,01095.jpg,test,01512.jpg,0
train,01095.jpg,test,01514.jpg,0
train,01095.jpg,test,01515.jpg,0
train,01096.jpg,val,00541.jpg,0
train,01096.jpg,val,00545.jpg,0
train,01096.jpg,val,00546.jpg,0
train,01096.jpg,val,00547.jpg,0
train,01096.jpg,val,00548.jpg,0
train,01096.jpg,val,00549.jpg,0
train,01096.jpg,test,00420.jpg,0
train,01096.jpg,test,00422.jpg,0
train,01096.jpg,test,01512.jpg,0
train,01096.jpg,test,01514.jpg,0
train,01096.jpg,test,01515.jpg,0
train,01098.jpg,val,00550.jpg,0
train,01099.jpg,val,00550.jpg,0
train,01100.jpg,val,00541.jpg,0
train,01100.jpg,val,00545.jpg,0
train,01100.jpg,val,00546.jpg,0
train,01100.jpg,val,00547.jpg,0
train,01100.jpg,val,00548.jpg,0
train,01100.jpg,val,00549.jpg,0
train,01100.jpg,test,00420.jpg,0
train,01100.jpg,test,00422.jpg,0
train,01100.jpg,test,01512.jpg,0
train,01100.jpg,test,01514.jpg,0
train,01100.jpg,test,01515.jpg,0
train,01101.jpg,val,00550.jpg,0
train,01102.jpg,val,00550.jpg,0
train,01103.jpg,val,00550.jpg,0
train,01105.jpg,val,00553.jpg,0
train,01105.jpg,test,00425.jpg,0
train,01105.jpg,test,01519.jpg,0
train,01107.jpg,val,00561.jpg,0
train,01107.jpg,val,00562.jpg,0
train,01107.jpg,val,00563.jpg,0
train,01107.jpg,val,00564.jpg,0
train,01107.jpg,test,01520.jpg,0
train,01108.jpg,val,00556.jpg,0
train,01108.jpg,val,00557.jpg,0
train,01108.jpg,test,00423.jpg,0
train,01108.jpg,test,01516.jpg,0
train,01111.jpg,val,00556.jpg,0
train,01111.jpg,val,00557.jpg,0
train,01111.jpg,test,00423.jpg,0
train,01111.jpg,test,01516.jpg,0
train,01112.jpg,val,00556.jpg,0
train,01112.jpg,val,00557.jpg,0
train,01112.jpg,test,00423.jpg,0
train,01112.jpg,test,01516.jpg,0
train,01114.jpg,val,00558.jpg,0
train,01114.jpg,test,00424.jpg,0
train,01114.jpg,test,01517.jpg,0
train,01117.jpg,val,00553.jpg,0
train,01117.jpg,test,00425.jpg,0
train,01117.jpg,test,01519.jpg,0
train,01118.jpg,val,00559.jpg,0
train,01118.jpg,val,00560.jpg,0
train,01119.jpg,val,00553.jpg,0
train,01119.jpg,test,00425.jpg,0
train,01119.jpg,test,01519.jpg,0
train,01121.jpg,val,00561.jpg,0
train,01121.jpg,val,00562.jpg,0
train,01121.jpg,val,00563.jpg,0
train,01121.jpg,val,00564.jpg,0
train,01121.jpg,test,01520.jpg,0
train,01122.jpg,val,00561.jpg,0
train,01122.jpg,val,00562.jpg,0
train,01122.jpg,val,00563.jpg,0
train,01122.jpg,val,00564.jpg,0
train,01122.jpg,test,01520.jpg,0
train,01123.jpg,val,00561.jpg,0
train,01123.jpg,val,00562.jpg,0
train,01123.jpg,val,00563.jpg,0
train,01123.jpg,val,00564.jpg,0
train,01123.jpg,test,01520.jpg,0
train,01124.jpg,val,00556.jpg,0
train,01124.jpg,val,00557.jpg,0
train,01124.jpg,test,00423.jpg,0
train,01124.jpg,test,01516.jpg,0
train,01125.jpg,val,00561.jpg,0
train,01125.jpg,val,00562.jpg,0
train,01125.jpg,val,00563.jpg,0
train,01125.jpg,val,00564.jpg,0
train,01125.jpg,test,01520.jpg,0
train,01126.jpg,val,00561.jpg,0
train,01126.jpg,val,00562.jpg,0
train,01126.jpg,val,00563.jpg,0
train,01126.jpg,val,00564.jpg,0
train,01126.jpg,test,01520.jpg,0
train,01127.jpg,val,00561.jpg,0
train,01127.jpg,val,00562.jpg,0
train,01127.jpg,val,00563.jpg,0
train,01127.jpg,val,00564.jpg,0
train,01127.jpg,test,01520.jpg,0
train,01128.jpg,val,00565.jpg,0
train,01131.jpg,val,00566.jpg,0
train,01131.jpg,val,00569.jpg,0
train,01131.jpg,val,00572.jpg,0
train,01131.jpg,val,00573.jpg,0
train,01131.jpg,val,00574.jpg,0
train,01131.jpg,val,00575.jpg,0
train,01131.jpg,val,00577.jpg,0
train,01131.jpg,val,00581.jpg,0
train,01131.jpg,val,00582.jpg,0
train,01131.jpg,val,00583.jpg,0
train,01131.jpg,test,00426.jpg,0
train,01131.jpg,test,00427.jpg,0
train,01131.jpg,test,00428.jpg,0
train,01131.jpg,test,00429.jpg,0
train,01131.jpg,test,01521.jpg,0
train,01131.jpg,test,01522.jpg,0
train,01131.jpg,test,01523.jpg,0
train,01131.jpg,test,01524.jpg,0
train,01132.jpg,val,00566.jpg,0
train,01132.jpg,val,00569.jpg,0
train,01132.jpg,val,00572.jpg,0
train,01132.jpg,val,00573.jpg,0
train,01132.jpg,val,00574.jpg,0
train,01132.jpg,val,00575.jpg,0
train,01132.jpg,val,00577.jpg,0
train,01132.jpg,val,00581.jpg,0
train,01132.jpg,val,00582.jpg,0
train,01132.jpg,val,00583.jpg,0
train,01132.jpg,test,00426.jpg,0
train,01132.jpg,test,00427.jpg,0
train,01132.jpg,test,00428.jpg,0
train,01132.jpg,test,00429.jpg,0
train,01132.jpg,test,01521.jpg,0
train,01132.jpg,test,01522.jpg,0
train,01132.jpg,test,01523.jpg,0
train,01132.jpg,test,01524.jpg,0
train,01133.jpg,val,00576.jpg,0
train,01133.jpg,val,00580.jpg,0
train,01133.jpg,test,01525.jpg,0
train,01134.jpg,val,00568.jpg,0
train,01134.jpg,val,00571.jpg,0
train,01135.jpg,val,00576.jpg,0
train,01135.jpg,val,00580.jpg,0
train,01135.jpg,test,01525.jpg,0
train,01136.jpg,val,00566.jpg,0
train,01136.jpg,val,00569.jpg,0
train,01136.jpg,val,00572.jpg,0
train,01136.jpg,val,00573.jpg,0
train,01136.jpg,val,00574.jpg,0
train,01136.jpg,val,00575.jpg,0
train,01136.jpg,val,00577.jpg,0
train,01136.jpg,val,00581.jpg,0
train,01136.jpg,val,00582.jpg,0
train,01136.jpg,val,00583.jpg,0
train,01136.jpg,test,00426.jpg,0
train,01136.jpg,test,00427.jpg,0
train,01136.jpg,test,00428.jpg,0
train,01136.jpg,test,00429.jpg,0
train,01136.jpg,test,01521.jpg,0
train,01136.jpg,test,01522.jpg,0
train,01136.jpg,test,01523.jpg,0
train,01136.jpg,test,01524.jpg,0
train,01137.jpg,val,00570.jpg,0
train,01138.jpg,val,00568.jpg,0
train,01138.jpg,val,00571.jpg,0
train,01139.jpg,val,00576.jpg,0
train,01139.jpg,val,00580.jpg,0
train,01139.jpg,test,01525.jpg,0
train,01140.jpg,val,00568.jpg,0
train,01140.jpg,val,00571.jpg,0
train,01141.jpg,val,00566.jpg,0
train,01141.jpg,val,00569.jpg,0
train,01141.jpg,val,00572.jpg,0
train,01141.jpg,val,00573.jpg,0
train,01141.jpg,val,00574.jpg,0
train,01141.jpg,val,00575.jpg,0
train,01141.jpg,val,00577.jpg,0
train,01141.jpg,val,00581.jpg,0
train,01141.jpg,val,00582.jpg,0
train,01141.jpg,val,00583.jpg,0
train,01141.jpg,test,00426.jpg,0
train,01141.jpg,test,00427.jpg,0
train,01141.jpg,test,00428.jpg,0
train,01141.jpg,test,00429.jpg,0
train,01141.jpg,test,01521.jpg,0
train,01141.jpg,test,01522.jpg,0
train,01141.jpg,test,01523.jpg,0
train,01141.jpg,test,01524.jpg,0
train,01142.jpg,val,00576.jpg,0
train,01142.jpg,val,00580.jpg,0
train,01142.jpg,test,01525.jpg,0
train,01143.jpg,val,00566.jpg,0
train,01143.jpg,val,00569.jpg,0
train,01143.jpg,val,00572.jpg,0
train,01143.jpg,val,00573.jpg,0
train,01143.jpg,val,00574.jpg,0
train,01143.jpg,val,00575.jpg,0
train,01143.jpg,val,00577.jpg,0
train,01143.jpg,val,00581.jpg,0
train,01143.jpg,val,00582.jpg,0
train,01143.jpg,val,00583.jpg,0
train,01143.jpg,test,00426.jpg,0
train,01143.jpg,test,00427.jpg,0
train,01143.jpg,test,00428.jpg,0
train,01143.jpg,test,00429.jpg,0
train,01143.jpg,test,01521.jpg,0
train,01143.jpg,test,01522.jpg,0
train,01143.jpg,test,01523.jpg,0
train,01143.jpg,test,01524.jpg,0
train,01144.jpg,val,00566.jpg,0
train,01144.jpg,val,00569.jpg,0
train,01144.jpg,val,00572.jpg,0
train,01144.jpg,val,00573.jpg,0
train,01144.jpg,val,00574.jpg,0
train,01144.jpg,val,00575.jpg,0
train,01144.jpg,val,00577.jpg,0
train,01144.jpg,val,00581.jpg,0
train,01144.jpg,val,00582.jpg,0
train,01144.jpg,val,00583.jpg,0
train,01144.jpg,test,00426.jpg,0
train,01144.jpg,test,00427.jpg,0
train,01144.jpg,test,00428.jpg,0
train,01144.jpg,test,00429.jpg,0
train,01144.jpg,test,01521.jpg,0
train,01144.jpg,test,01522.jpg,0
train,01144.jpg,test,01523.jpg,0
train,01144.jpg,test,01524.jpg,0
train,01145.jpg,val,00566.jpg,0
train,01145.jpg,val,00569.jpg,0
train,01145.jpg,val,00572.jpg,0
train,01145.jpg,val,00573.jpg,0
train,01145.jpg,val,00574.jpg,0
train,01145.jpg,val,00575.jpg,0
train,01145.jpg,val,00577.jpg,0
train,01145.jpg,val,00581.jpg,0
train,01145.jpg,val,00582.jpg,0
train,01145.jpg,val,00583.jpg,0
train,01145.jpg,test,00426.jpg,0
train,01145.jpg,test,00427.jpg,0
train,01145.jpg,test,00428.jpg,0
train,01145.jpg,test,00429.jpg,0
train,01145.jpg,test,01521.jpg,0
train,01145.jpg,test,01522.jpg,0
train,01145.jpg,test,01523.jpg,0
train,01145.jpg,test,01524.jpg,0
train,01146.jpg,val,00566.jpg,0
train,01146.jpg,val,00569.jpg,0
train,01146.jpg,val,00572.jpg,0
train,01146.jpg,val,00573.jpg,0
train,01146.jpg,val,00574.jpg,0
train,01146.jpg,val,00575.jpg,0
train,01146.jpg,val,00577.jpg,0
train,01146.jpg,val,00581.jpg,0
train,01146.jpg,val,00582.jpg,0
train,01146.jpg,val,00583.jpg,0
train,01146.jpg,test,00426.jpg,0
train,01146.jpg,test,00427.jpg,0
train,01146.jpg,test,00428.jpg,0
train,01146.jpg,test,00429.jpg,0
train,01146.jpg,test,01521.jpg,0
train,01146.jpg,test,01522.jpg,0
train,01146.jpg,test,01523.jpg,0
train,01146.jpg,test,01524.jpg,0
train,01147.jpg,val,00566.jpg,0
train,01147.jpg,val,00569.jpg,0
train,01147.jpg,val,00572.jpg,0
train,01147.jpg,val,00573.jpg,0
train,01147.jpg,val,00574.jpg,0
train,01147.jpg,val,00575.jpg,0
train,01147.jpg,val,00577.jpg,0
train,01147.jpg,val,00581.jpg,0
train,01147.jpg,val,00582.jpg,0
train,01147.jpg,val,00583.jpg,0
train,01147.jpg,test,00426.jpg,0
train,01147.jpg,test,00427.jpg,0
train,01147.jpg,test,00428.jpg,0
train,01147.jpg,test,00429.jpg,0
train,01147.jpg,test,01521.jpg,0
train,01147.jpg,test,01522.jpg,0
train,01147.jpg,test,01523.jpg,0
train,01147.jpg,test,01524.jpg,0
train,01148.jpg,val,00566.jpg,0
train,01148.jpg,val,00569.jpg,0
train,01148.jpg,val,00572.jpg,0
train,01148.jpg,val,00573.jpg,0
train,01148.jpg,val,00574.jpg,0
train,01148.jpg,val,00575.jpg,0
train,01148.jpg,val,00577.jpg,0
train,01148.jpg,val,00581.jpg,0
train,01148.jpg,val,00582.jpg,0
train,01148.jpg,val,00583.jpg,0
train,01148.jpg,test,00426.jpg,0
train,01148.jpg,test,00427.jpg,0
train,01148.jpg,test,00428.jpg,0
train,01148.jpg,test,00429.jpg,0
train,01148.jpg,test,01521.jpg,0
train,01148.jpg,test,01522.jpg,0
train,01148.jpg,test,01523.jpg,0
train,01148.jpg,test,01524.jpg,0
train,01150.jpg,val,00576.jpg,0
train,01150.jpg,val,00580.jpg,0
train,01150.jpg,test,01525.jpg,0
train,01151.jpg,val,00566.jpg,0
train,01151.jpg,val,00569.jpg,0
train,01151.jpg,val,00572.jpg,0
train,01151.jpg,val,00573.jpg,0
train,01151.jpg,val,00574.jpg,0
train,01151.jpg,val,00575.jpg,0
train,01151.jpg,val,00577.jpg,0
train,01151.jpg,val,00581.jpg,0
train,01151.jpg,val,00582.jpg,0
train,01151.jpg,val,00583.jpg,0
train,01151.jpg,test,00426.jpg,0
train,01151.jpg,test,00427.jpg,0
train,01151.jpg,test,00428.jpg,0
train,01151.jpg,test,00429.jpg,0
train,01151.jpg,test,01521.jpg,0
train,01151.jpg,test,01522.jpg,0
train,01151.jpg,test,01523.jpg,0
train,01151.jpg,test,01524.jpg,0
train,01152.jpg,val,00566.jpg,0
train,01152.jpg,val,00569.jpg,0
train,01152.jpg,val,00572.jpg,0
train,01152.jpg,val,00573.jpg,0
train,01152.jpg,val,00574.jpg,0
train,01152.jpg,val,00575.jpg,0
train,01152.jpg,val,00577.jpg,0
train,01152.jpg,val,00581.jpg,0
train,01152.jpg,val,00582.jpg,0
train,01152.jpg,val,00583.jpg,0
train,01152.jpg,test,00426.jpg,0
train,01152.jpg,test,00427.jpg,0
train,01152.jpg,test,00428.jpg,0
train,01152.jpg,test,00429.jpg,0
train,01152.jpg,test,01521.jpg,0
train,01152.jpg,test,01522.jpg,0
train,01152.jpg,test,01523.jpg,0
train,01152.jpg,test,01524.jpg,0
train,01153.jpg,val,00566.jpg,0
train,01153.jpg,val,00569.jpg,0
train,01153.jpg,val,00572.jpg,0
train,01153.jpg,val,00573.jpg,0
train,01153.jpg,val,00574.jpg,0
train,01153.jpg,val,00575.jpg,0
train,01153.jpg,val,00577.jpg,0
train,01153.jpg,val,00581.jpg,0
train,01153.jpg,val,00582.jpg,0
train,01153.jpg,val,00583.jpg,0
train,01153.jpg,test,00426.jpg,0
train,01153.jpg,test,00427.jpg,0
train,01153.jpg,test,00428.jpg,0
train,01153.jpg,test,00429.jpg,0
train,01153.jpg,test,01521.jpg,0
train,01153.jpg,test,01522.jpg,0
train,01153.jpg,test,01523.jpg,0
train,01153.jpg,test,01524.jpg,0
