image,GT_index,Prediction_index,IoU,confidence,size,GT_box,Prediction_box
00158.jpg,0,0,0.9668277346690334,,Large,"[541.99936, 282.99996, 677.99936, 371.99988]","[540.08384, 283.28616, 677.4112, 370.90584]"
00159.jpg,0,0,0.7105217501323052,,Medium,"[708.0006400000001, 356.00004, 789.00032, 402.00012000000004]","[701.878464, 347.386104, 784.641856, 399.62829600000003]"
00160.jpg,0,0,0.9702676639311143,,Large,"[1050.99968, 211.99968000000004, 1227.99936, 348.99984]","[1049.98656, 212.66675999999998, 1228.82816, 351.0702]"
00161.jpg,0,0,0.9801022792803142,,Large,"[321.99999999999994, 93.00023999999998, 494.0, 259.99992000000003]","[322.00960000000003, 90.96839999999999, 495.0912, 260.27496]"
00162.jpg,0,0,0.9762487066912579,,Large,"[481.99936, 100.00008000000003, 804.9996799999999, 392.99976000000004]","[476.32511999999997, 101.13804000000002, 805.6307200000001, 393.26004]"
00163.jpg,0,0,0.9684839857845615,,Large,"[520.99968, 211.99968000000004, 938.99904, 571.99968]","[515.09504, 209.99844000000004, 940.68992, 575.0794800000001]"
00164.jpg,0,0,0.8462135992218064,,Medium,"[610.99968, 610.99992, 698.0, 687.00024]","[613.76544, 611.077824, 697.55872, 677.8517760000001]"
00165.jpg,0,0,0.8169110023250303,,Small,"[793.0003199999999, 502.9999200000001, 821.00032, 520.99992]","[790.5495040000001, 502.578288, 819.050496, 521.486352]"
00166.jpg,0,0,0.9382675110486218,,Small,"[217.00032, 179.00027999999998, 262.99968, 205.0002]","[217.52313600000002, 178.346412, 263.04774399999997, 204.31486800000002]"
00167.jpg,0,0,0.9035046327525786,,Small,"[331.99999999999994, 439.99992, 389.99935999999997, 466.99992000000003]","[329.01599999999996, 439.07709600000004, 390.86368, 466.89602400000007]"
00168.jpg,0,0,0.9237169495197255,,Large,"[622.00064, 105.99983999999999, 1096.0, 315.0]","[623.2211199999999, 110.01816, 1080.0416, 310.33512]"
00169.jpg,0,0,0.9189021944799243,,Medium,"[633.00032, 86.00003999999998, 717.0003200000001, 163.9998]","[631.5290239999999, 87.16968, 720.3634559999999, 162.846]"
00170.jpg,0,0,0.9455121240046989,,Medium,"[588.99968, 3.9999600000000033, 673.99936, 79.0002]","[586.244544, 3.8931839999999958, 673.185856, 80.000064]"
00171.jpg,0,0,0.8644699691705761,,Medium,"[606.0, 0.9997200000000006, 674.0, 46.9998]","[601.8076159999999, -3.6000000001035204e-05, 678.545664, 46.832004000000005]"
00172.jpg,0,0,0.7674921271907537,,Large,"[560.00064, 300.99996000000004, 761.00032, 369.99971999999997]","[574.22464, 307.77238800000003, 757.83552, 365.744412]"
00173.jpg,0,0,0.5432147604565198,,Large,"[314.99968, 46.99979999999999, 691.99936, 131.00004]","[322.96896000000004, 48.804120000000005, 682.1459199999999, 194.14548000000002]"
00174.jpg,0,0,0.8716005530131784,,Large,"[544.0, 266.99976, 737.99936, 403.99992000000003]","[548.63296, 273.51828, 726.40832, 404.20044]"
00175.jpg,0,0,0.8160795314744879,,Medium,"[790.0, 372.00023999999996, 928.00064, 417.00023999999996]","[783.4675199999999, 371.39504400000004, 927.35744, 410.923836]"
00176.jpg,0,0,0.6295523317218296,,Medium,"[717.99936, 433.00007999999997, 800.9996799999999, 475.99992]","[731.1097599999999, 432.177804, 797.9116799999999, 467.15259599999996]"
00177.jpg,0,0,0.836529568785726,,Large,"[645.00096, 317.00015999999994, 935.0003199999999, 517.00032]","[651.7459200000001, 334.92204000000004, 918.2406400000001, 517.0194]"
00178.jpg,0,0,0.9100176824905076,,Large,"[476.99968, 95.00004000000001, 660.99968, 195.00012]","[466.82559999999995, 92.93076, 659.50784, 193.74300000000002]"
00179.jpg,0,0,0.9270222308174275,,Large,"[377.00032, 401.0004, 589.00032, 507.00023999999996]","[374.98752, 398.4148799999999, 597.344, 506.55888]"
00180.jpg,0,0,0.910802923409044,,Large,"[460.99968, 221.00003999999996, 731.00032, 287.00028000000003]","[462.13823999999994, 219.6306, 714.3711999999999, 287.44524]"
00181.jpg,0,0,0.7331224460260918,,Large,"[649.9993599999999, 1.0004399999999913, 880.0, 205.0002]","[666.9644800000001, 10.606320000000016, 853.5296, 194.98247999999998]"
00182.jpg,0,0,0.8264191560067495,,Large,"[641.9993599999999, 183.99996, 912.0, 320.00003999999996]","[656.40192, 193.19075999999998, 896.54272, 320.53356]"
00183.jpg,0,0,0.9377245593850512,,Large,"[640.99968, 195.99984, 908.0, 362.00016000000005]","[634.08512, 192.80411999999995, 908.3942400000001, 358.92324]"
00184.jpg,0,0,0.9086248895447615,,Medium,"[549.99936, 114.99984, 632.99968, 146.00016]","[549.192576, 115.104132, 629.0602240000001, 147.131388]"
00185.jpg,0,0,0.9165706871482683,,Medium,"[344.99967999999996, 281.99988, 496.99968, 334.9998]","[343.41632000000004, 281.024964, 494.10303999999996, 332.920476]"
00186.jpg,0,0,0.9806307066952028,,Medium,"[352.99968, 56.99988, 447.00032, 96.00012]","[352.4992, 57.19266, 446.20032000000003, 96.03054000000002]"
00187.jpg,0,0,0.9048534267385371,,Large,"[92.99968, 268.0002, 292.99968, 379.00043999999997]","[95.10848000000001, 274.92911999999995, 288.99648, 378.53423999999995]"
00188.jpg,0,0,0.9607225400977096,,Medium,"[254.99967999999998, 556.9999200000001, 370.99967999999996, 608.99976]","[254.850624, 558.28494, 370.687936, 608.43906]"
00189.jpg,0,0,0.842198725815829,,Medium,"[687.0003199999999, 403.99992000000003, 746.00064, 435.9996]","[684.5817599999999, 401.43153600000005, 746.9241599999999, 437.390064]"
00190.jpg,0,0,0.8878479580945764,,Medium,"[752.00064, 284.99976, 852.00064, 334.00008]","[749.8417919999999, 282.594312, 850.764928, 336.00376800000004]"
00191.jpg,0,0,0.9388115905015065,,Large,"[880.99968, 356.00004, 1101.99936, 489.99996]","[876.5292799999999, 353.16540000000003, 1104.88512, 491.301]"
00192.jpg,0,0,0.9434065860802311,,Medium,"[661.00032, 201.00024, 741.9999999999999, 253.00008]","[659.168896, 202.167396, 742.167424, 253.61276400000003]"
00193.jpg,0,0,0.9396126318408852,,Medium,"[313.00032, 92.99988000000002, 411.00096, 147.99996]","[312.72908799999993, 91.70045999999999, 412.334592, 149.29218]"
00194.jpg,0,0,0.8191985966373053,,Large,"[584.99904, 255.99996000000002, 850.99968, 367.00019999999995]","[609.85216, 257.85468, 835.16032, 365.20884]"
00195.jpg,0,0,0.7448347490009036,,Large,"[507.00031999999993, 155.99988000000002, 844.9996799999999, 287.99964]","[551.4758400000001, 159.31944000000001, 811.2172800000001, 288.99288]"
00196.jpg,0,0,0.9287296998994946,,Large,"[493.99935999999997, 219.00024000000002, 733.99936, 331.99992]","[492.51648, 224.78472, 733.6057599999999, 330.51096]"
00197.jpg,0,0,0.7854062770041312,,Large,"[635.99936, 59.000040000000006, 970.99968, 226.9998]","[636.464, 25.674479999999996, 979.8688000000002, 221.38056]"
00198.jpg,0,0,0.8038859068433962,,Large,"[207.99999999999997, 133.99991999999997, 456.99968, 306.0]","[194.02496000000002, 158.49954, 457.92128, 308.50974]"
00199.jpg,0,0,0.7344680952292345,,Medium,"[326.0, 104.99994, 366.99968000000007, 126.99990000000001]","[324.908608, 106.27317, 365.55027200000006, 123.37011]"
00200.jpg,0,0,0.9345258310741672,,Large,"[720.0, 311.0004, 859.0003200000001, 397.00008]","[723.77792, 310.00140000000005, 859.3644800000002, 399.38292]"
00201.jpg,0,0,0.8589635925446887,,Large,"[936.99968, 227.00015999999997, 1117.9993599999998, 319.00032]","[959.51296, 226.83996, 1119.29152, 320.11668]"
00202.jpg,0,0,0.9447770890090734,,Large,"[398.99968, 19.999799999999997, 577.0003199999999, 110.99987999999999]","[397.36576, 19.465632000000006, 571.8963200000001, 112.221792]"
00203.jpg,0,0,0.7877054605191595,,Large,"[587.99936, 142.99992000000003, 871.99936, 304.99992000000003]","[594.1670399999999, 145.79064, 821.8048, 305.00712000000004]"
00204.jpg,0,0,0.9355353324384328,,Medium,"[178.0, 33.00012, 289.00032, 104.00004]","[177.50624, 37.116, 289.1792, 104.08708800000001]"
00205.jpg,0,0,0.9134114341263129,,Medium,"[347.99936, 107.99964, 418.99968, 155.99988]","[344.14982399999997, 107.537148, 419.05529599999994, 157.347972]"
00206.jpg,0,0,0.8290316037506789,,Small,"[572.99968, 196.00019999999998, 612.99968, 222.00011999999998]","[569.6146560000001, 194.38884000000002, 613.727424, 222.82668]"
00207.jpg,0,0,0.9272022985041505,,Large,"[559.00032, 353.99988, 778.0006400000001, 476.99964]","[554.78144, 353.58876, 769.0892799999999, 478.51956]"
00208.jpg,0,0,0.9152854612152963,,Large,"[551.99936, 331.0002, 747.99936, 458.00028]","[547.89248, 329.55048, 741.27232, 460.94039999999995]"
00209.jpg,0,0,0.9509139070790682,,Large,"[557.9993599999999, 323.99999999999994, 661.9993599999999, 427.99967999999996]","[556.786624, 324.17028000000005, 664.8044160000001, 429.13404]"
00210.jpg,0,0,0.9275986445425721,,Large,"[548.0, 292.99967999999996, 815.0003199999999, 411.99984]","[557.90464, 292.62564000000003, 808.1907199999999, 412.96716000000004]"
00211.jpg,0,0,0.9264139762115635,,Medium,"[681.00032, 396.00000000000006, 736.00064, 436.00032]","[680.074496, 396.5184, 736.9418239999999, 437.23583999999994]"
00212.jpg,0,0,0.8437646249722586,,Medium,"[560.0, 433.9998, 694.00064, 497.99987999999996]","[564.07264, 440.033652, 689.13184, 498.123468]"
00213.jpg,0,0,0.8524500212928832,,Small,"[377.00032, 344.99988, 421.00032000000004, 384.00012000000004]","[375.063936, 347.67612, 423.156864, 384.21252000000004]"
00214.jpg,0,0,0.8697516257796909,,Medium,"[598.99968, 322.99992, 663.99936, 370.00008]","[602.787904, 323.346636, 661.5807359999999, 371.67800400000004]"
00215.jpg,0,0,0.7856371723038866,,Small,"[664.9996799999999, 378.00036, 712.9996800000001, 413.00028]","[659.681728, 377.312544, 717.6443519999999, 414.20505599999996]"
00216.jpg,0,0,0.9144604399634211,,Medium,"[520.99968, 360.0, 576.99968, 407.00015999999994]","[520.454144, 358.64028, 578.0444160000001, 408.61764]"
00217.jpg,0,0,0.9143711928698424,,Medium,"[622.00064, 293.0004, 680.0, 345.00024]","[620.631424, 291.59337600000003, 682.1653760000002, 345.19622400000003]"
00218.jpg,0,0,0.6769655147167611,,Small,"[589.00032, 358.99992000000003, 615.00096, 381.00024]","[586.1749120000001, 358.619904, 616.5207680000001, 386.464896]"
00219.jpg,0,0,0.9697128860060641,,Large,"[602.9996799999999, 162.00036000000003, 795.99936, 287.00028000000003]","[600.3046400000001, 161.27316, 797.0073600000001, 287.75052]"
00220.jpg,0,0,0.8758747804313539,,Medium,"[771.00032, 329.99976, 831.9999999999999, 367.99992]","[769.271168, 331.16979599999996, 830.201472, 369.76748399999997]"
00221.jpg,0,0,0.9750111774535108,,Large,"[584.00064, 254.99988, 836.0006399999999, 422.99964000000006]","[579.55584, 253.88748, 835.80928, 422.91972]"
00222.jpg,0,0,0.9170242268300663,,Medium,"[645.99936, 52.0002, 720.99968, 98.00028]","[647.2878079999999, 52.836588000000006, 719.107072, 99.21301199999999]"
00223.jpg,0,0,0.9425564976675626,,Large,"[438.00064, 44.00028, 1115.00032, 185.00004]","[465.38239999999996, 43.72956, 1116.96128, 186.94692]"
00224.jpg,0,0,0.860387214802786,,Large,"[764.0, 27.999719999999996, 1261.99936, 251.99964]","[763.4297600000001, 48.21768, 1265.33696, 263.16216000000003]"
00225.jpg,0,0,0.5624393573992218,,Large,"[452.0, 277.99992, 799.00032, 374.99976]","[453.19872000000004, 287.50284, 812.5036799999999, 427.75379999999996]"
00226.jpg,0,0,0.564111954633609,,Large,"[672.0, 0.9997200000000006, 1048.0, 127.99979999999998]","[705.13536, 2.793599999999996, 1182.1376, 152.21952]"
00227.jpg,0,1,0.923697966037407,,Large,"[700.9996799999999, 88.00019999999999, 1131.00032, 318.99995999999993]","[707.27296, 97.20792000000002, 1136.06528, 322.00632]"
00228.jpg,0,0,0.9355363309682891,,Medium,"[800.0, 374.00003999999996, 899.0003200000001, 415.99979999999994]","[800.2449920000001, 374.29236, 895.829248, 414.98892000000006]"
00229.jpg,0,0,0.509831571806655,,Large,"[763.9999999999999, 158.00003999999998, 919.00032, 258.00012000000004]","[762.01408, 157.299228, 919.3273599999999, 209.739492]"
00230.jpg,1,0,0.9532224088290931,,Medium,"[654.00064, 208.99980000000002, 779.00032, 268.99956000000003]","[653.8326400000001, 210.354948, 776.98976, 268.55881200000005]"
00230.jpg,0,1,0.9096079381451462,,Medium,"[1176.99968, 624.9996, 1280.99968, 698.99976]","[1176.0695680000001, 621.8693999999999, 1279.7973120000001, 701.63604]"
00231.jpg,1,0,0.9498300472171117,,Medium,"[608.9996800000001, 145.00008, 736.9996800000001, 203.0004]","[607.841216, 144.09867599999998, 735.715904, 204.027084]"
00231.jpg,0,1,0.90356409700941,,Medium,"[1176.00064, 622.9998, 1281.00032, 695.99988]","[1176.310656, 621.86328, 1279.7533440000002, 701.55576]"
00232.jpg,0,0,0.9682689394199386,,Large,"[579.00032, 232.99991999999997, 750.00064, 316.00007999999997]","[577.5872, 232.94052, 749.6883200000001, 317.8062]"
00233.jpg,0,0,0.9304315120000002,,Large,"[488.99968, 209.00016, 744.9996799999999, 344.00016]","[491.37472, 210.33936, 732.3411199999999, 343.78416]"
00234.jpg,0,0,0.9767727845279737,,Large,"[546.0, 286.99992, 729.0003200000001, 354.9996]","[544.6630399999999, 286.735608, 727.5417600000001, 354.700872]"
00235.jpg,1,0,0.943441078636619,,Large,"[235.99999999999997, 64.9998, 397.99936, 160.99956]","[237.81056, 67.22063999999999, 394.52736000000004, 161.16479999999999]"
00235.jpg,0,1,0.8272713624820196,,Large,"[1058.00064, 615.00024, 1210.00064, 691.99992]","[1054.76416, 614.461716, 1208.15296, 681.117804]"
00236.jpg,0,0,0.9490917913331646,,Large,"[1060.0, 615.00024, 1210.0006400000002, 694.00008]","[1057.40224, 616.00896, 1209.1782400000002, 692.66736]"
00236.jpg,1,1,0.8426096376083235,,Small,"[605.99936, 297.0, 656.99968, 319.00032]","[601.637888, 295.495452, 656.420352, 319.29382799999996]"
00237.jpg,0,0,0.9625327218108526,,Large,"[596.99968, 196.99992000000003, 708.99968, 295.99992]","[596.0855039999999, 196.87068, 706.1788159999999, 296.33364]"
00238.jpg,0,0,0.952629358903865,,Small,"[517.00032, 226.00008000000003, 561.0003200000001, 257.0004]","[515.805248, 225.631728, 560.705472, 256.896432]"
00239.jpg,1,1,0.9494288615954829,,Small,"[189.00032000000004, 231.00011999999998, 257.00032, 257.00004]","[189.23648, 230.051808, 256.32384, 257.08291199999996]"
00239.jpg,0,0,0.9234778096552059,,Medium,"[562.00064, 243.00036, 679.00032, 303.00012]","[569.080896, 242.197092, 678.6989440000001, 302.881788]"
00240.jpg,0,0,0.9618423716425776,,Medium,"[473.00016000000005, 285.99984, 555.00048, 337.99968]","[471.9265439999999, 285.125796, 555.023856, 338.474844]"
00241.jpg,0,0,0.9162163664055203,,Medium,"[340.00032, 192.99960000000004, 389.00064000000003, 250.99992]","[339.57432, 194.758272, 388.0692, 249.37228799999997]"
00242.jpg,0,0,0.9583480399041411,,Large,"[361.00032, 236.00015999999997, 481.00032, 317.00016]","[358.73808, 236.88467999999997, 480.01583999999997, 317.39724]"
00243.jpg,0,0,0.9128234172788,,Large,"[309.00048, 153.0, 419.00016, 229.99968]","[308.14176000000003, 155.97108, 414.74976, 229.62924]"
00244.jpg,0,0,0.7639378289501827,,Large,"[571.00032, 112.00032000000002, 771.00032, 225.0]","[577.00736, 129.64824, 783.1103999999999, 223.1028]"
00245.jpg,0,0,0.965067039722206,,Medium,"[667.0003200000001, 82.00008, 758.0006400000001, 142.99992]","[666.6028800000001, 81.91771200000001, 758.6028799999999, 144.43876799999998]"
00246.jpg,0,0,0.9342392754011617,,Medium,"[573.00032, 257.99976000000004, 633.00032, 295.99992]","[570.540928, 258.03572399999996, 631.4789119999999, 296.048916]"
00248.jpg,0,0,0.7592098765786058,,Large,"[246.0, 109.00008, 499.99935999999997, 230.00039999999998]","[204.10368000000003, 120.09852, 490.84159999999997, 229.62852]"
00249.jpg,0,0,0.6531208162818223,,Medium,"[553.0009600000001, 348.99984, 659.0003200000001, 375.99984000000006]","[553.643648, 345.586608, 677.8085120000001, 380.52475200000003]"
00250.jpg,0,0,0.88798908222208,,Medium,"[688.0006400000001, 87.99983999999999, 833.00032, 148.99968]","[687.4336, 87.63346800000001, 828.4601599999999, 154.087812]"
00251.jpg,0,0,0.9539521707992499,,Large,"[596.99968, 199.9998, 780.99968, 268.99956]","[596.21824, 197.832528, 778.8268800000001, 268.96795199999997]"
00252.jpg,0,0,0.8429724132506137,,Small,"[694.9996800000001, 255.00024000000002, 735.99936, 275.0004]","[691.88256, 254.44036799999998, 735.7705599999999, 276.376752]"
00253.jpg,0,0,0.9585558481726533,,Medium,"[482.99968, 181.00007999999997, 579.99936, 232.99991999999997]","[482.77568, 180.68058000000002, 581.79008, 233.82486000000003]"
00254.jpg,0,0,0.9012834196161528,,Small,"[691.00032, 208.99980000000002, 736.0, 234.99972000000002]","[688.115648, 208.96614, 735.725632, 235.9161]"
00255.jpg,0,0,0.8062038492853176,,Tiny,"[686.0000000000001, 216.00036, 710.99968, 233.00028000000003]","[682.7862400000001, 215.16912, 711.6892799999999, 232.56576]"
00256.jpg,0,0,0.9045533756707412,,Medium,"[906.99968, 227.00016, 1006.99968, 292.00032]","[906.786624, 229.017564, 1013.338816, 291.517956]"
00257.jpg,0,0,0.7568907146130461,,Medium,"[786.9996800000001, 156.99996000000002, 912.9990399999999, 216.99972]","[767.79968, 158.90454, 902.2777600000001, 215.70138000000003]"
00258.jpg,0,0,0.792089121863209,,Tiny,"[619.00032, 159.00012, 641.0009600000001, 171.00036]","[617.6474880000001, 157.36679999999998, 641.3221120000001, 171.44568]"
00259.jpg,0,0,0.8794999169613293,,Medium,"[824.00064, 28.000080000000004, 873.00032, 73.00008000000001]","[821.421312, 28.869659999999996, 871.1713280000001, 73.966068]"
00260.jpg,0,0,0.9754255970232353,,Large,"[762.9996799999999, 188.00028000000003, 955.99936, 295.0002]","[762.68032, 188.11620000000002, 954.40384, 296.50428]"
00261.jpg,0,0,0.931632854758551,,Medium,"[642.0, 426.9996, 740.00064, 466.99992]","[640.9434879999999, 426.34486799999996, 740.609152, 468.56329200000005]"
00262.jpg,0,0,0.8316380222902239,,Medium,"[930.0, 353.00016, 1004.0006399999999, 400.00031999999993]","[925.835904, 355.58118, 999.767936, 400.85802]"
00263.jpg,0,0,0.9369534020714669,,Large,"[505.00095999999996, 1.000079999999991, 699.00032, 102.00023999999999]","[498.86848, -7.19999999920784e-05, 703.2511999999999, 102.319848]"
00265.jpg,0,0,0.952562018306791,,Medium,"[415.00032, 146.00016000000002, 495.00032, 189.0]","[414.46118399999995, 145.871352, 494.274816, 190.31680799999998]"
00266.jpg,0,0,0.9244593179746673,,Large,"[571.00032, 129.99996, 737.0009600000001, 227.99988000000002]","[570.89536, 129.08447999999999, 733.0432000000001, 223.71264]"
00267.jpg,0,0,0.8360626944237584,,Large,"[174.99968, 231.00011999999998, 983.99936, 414.00036]","[203.44767999999993, 224.54856, 930.3635199999999, 422.76744]"
00268.jpg,0,0,0.9163368210078399,,Large,"[532.99968, 182.99987999999996, 1100.99968, 435.99996000000004]","[546.864, 176.52384, 1110.19584, 430.42895999999996]"
00269.jpg,0,0,0.7834201638849944,,Large,"[226.00064, 300.99996000000004, 687.0003199999999, 452.9998800000001]","[261.26848, 298.233, 676.45696, 435.38651999999996]"
00270.jpg,0,0,0.8973713707667748,,Large,"[299.99999999999994, 111.9996, 930.00064, 374.99976]","[338.0319999999999, 113.25456000000001, 942.48768, 381.132]"
00271.jpg,0,0,0.8937363022740346,,Large,"[433.00031999999993, 291.99996, 901.00032, 689.00004]","[431.47456000000005, 279.25092, 937.69024, 689.91948]"
00272.jpg,0,0,0.8164804833953325,,Large,"[839.0003200000001, 364.99968000000007, 962.00064, 458.99999999999994]","[845.2188160000001, 365.9637599999999, 955.4723839999999, 468.07992]"
00273.jpg,0,0,0.8907497838886447,,Large,"[834.9996800000001, 474.00012000000004, 1053.00032, 576.00036]","[854.7712, 473.87016, 1050.30144, 576.6588]"
